                        ORT     Lon     Lat     Dep     Mag  Nus  NuP  NuS  ADS     MDS  GAP     RMS     ERH     ERZ
2001-02-03T00:54:50.260000Z  52.531  33.706  23.260   0.700   13  NaN  NaN  NaN  70.500  240   0.120   0.700   0.800
2001-02-03T00:56:00.260000Z  52.566  33.701  25.370   3.200   14  NaN  NaN  NaN  56.700  241   0.170   1.200   1.100
2001-02-03T00:57:10.310000Z  52.675  33.697  28.830   1.700   16  NaN  NaN  NaN  53.000  180   0.180   0.900   1.100
2001-02-03T00:58:20.130000Z  52.602  33.654  23.340   1.500   12  NaN  NaN  NaN  59.900  221   0.100   0.600   0.800
2001-02-03T00:59:30.110000Z  52.403  33.939  14.740   3.300   15  NaN  NaN  NaN  40.800  145   0.150   0.500   0.700
2001-02-03T01:00:39.740000Z  52.802  33.839  29.560   2.200   17  NaN  NaN  NaN  34.800  156   0.160   0.600   0.900
2001-02-03T01:01:50.330000Z  52.520  33.684  22.240   2.600   15  NaN  NaN  NaN  55.200  208   0.150   0.900   1.100
2001-02-03T01:03:00.190000Z  52.310  33.876  10.760   2.000   20  NaN  NaN  NaN  31.500  128   0.190   0.600   0.700
2001-02-03T01:04:09.970000Z  52.653  33.830  25.450   2.200   19  NaN  NaN  NaN  40.400  161   0.110   0.400   0.700
2001-02-03T01:05:20.040000Z  52.593  33.980  20.990   0.900   18  NaN  NaN  NaN  39.700  122   0.170   0.500   0.800
2001-02-03T01:06:29.700000Z  52.822  33.818  28.270   2.900   19  NaN  NaN  NaN  57.900  164   0.160   0.500   0.800
2001-02-03T01:07:40.030000Z  52.694  33.534  28.500   1.500   15  NaN  NaN  NaN  69.900  225   0.170   1.100   1.000
2001-02-03T01:08:50.180000Z  52.465  34.114  16.250   1.200   14  NaN  NaN  NaN  53.000  108   0.160   0.500   1.000
2001-02-03T01:09:59.950000Z  52.549  33.542  20.890   4.300   18  NaN  NaN  NaN  71.500  179   0.170   0.700   1.000
2001-02-03T01:11:09.740000Z  52.709  33.511  26.220   2.800   18  NaN  NaN  NaN  79.500  204   0.160   0.800   1.100
2001-02-03T01:12:19.940000Z  52.292  33.835  11.190   1.600   15  NaN  NaN  NaN  30.200  170   0.110   0.500   0.500
2001-02-03T01:13:30.040000Z  52.601  33.806  21.300   2.700   17  NaN  NaN  NaN  58.500  163   0.100   0.400   1.000
2001-02-03T01:14:39.480000Z  52.784  34.169  22.030   2.500   18  NaN  NaN  NaN   7.800  114   0.210   0.700   0.600
2001-02-03T01:15:49.770000Z  52.701  33.949  24.120   2.900   21  NaN  NaN  NaN  26.800  146   0.210   0.600   1.100
