                        ORT     Lon     Lat     Dep     Mag  Nus  NuP  NuS  ADS     MDS  GAP     RMS     ERH     ERZ
2012-08-11T12:23:15.320000Z  46.806  38.417   1.920   6.500   27  NaN  NaN  NaN  23.400   44   0.390   1.000   2.400
2012-08-11T12:28:46.350000Z  46.783  38.431  21.740   3.500   28  NaN  NaN  NaN  12.900   50   0.130   0.300   0.300
2012-08-11T12:49:15.780000Z  46.691  38.386  11.100   4.600   21  NaN  NaN  NaN  31.600   83   0.390   1.300   2.000
2012-08-11T13:14:05.570000Z  46.670  38.384   6.560   4.400   26  NaN  NaN  NaN  33.300   84   0.400   1.100   2.100
2012-08-11T13:23:15.090000Z  46.728  38.492   8.650   3.700   28  NaN  NaN  NaN  28.200   54   0.170   0.400   0.600
2012-08-11T13:42:11.760000Z  46.676  38.404  10.890   4.000   25  NaN  NaN  NaN  33.400   81   0.470   1.700   2.300
2012-08-11T14:14:53.780000Z  46.706  38.499  26.280   2.800   28  NaN  NaN  NaN   3.300   55   0.180   0.400   0.600
2012-08-11T14:25:15.480000Z  46.676  38.431  10.120   4.300   16  NaN  NaN  NaN  34.400  110   0.260   0.900   2.200
2012-08-11T14:55:57.300000Z  46.741  38.429   6.200   3.100   27  NaN  NaN  NaN  10.500   43   0.180   0.400   0.600
2012-08-11T15:21:14.780000Z  46.783  38.429  13.320   4.700   29  NaN  NaN  NaN  25.700  110   0.680   1.800   1.900
2012-08-11T16:00:50.460000Z  46.785  38.409  13.520   4.000   28  NaN  NaN  NaN  24.600   78   0.400   1.000   1.200
2012-08-11T16:15:04.140000Z  46.666  38.425  14.910   2.700   28  NaN  NaN  NaN  34.300   50   0.200   0.500   0.600
2012-08-11T16:21:53.150000Z  46.664  38.422  14.430   4.100   12  NaN  NaN  NaN  35.000  109   0.400   2.400   3.100
2012-08-11T16:34:32.640000Z  46.659  38.441  13.530   3.300   30  NaN  NaN  NaN   7.000   40   0.280   0.600   0.900
2012-08-11T17:37:58.540000Z  46.871  38.399  21.670   2.100   29  NaN  NaN  NaN  17.400   75   0.190   0.500   0.400
2012-08-11T17:45:44.510000Z  46.789  38.406   8.000   2.500   30  NaN  NaN  NaN  15.200   45   0.250   0.500   0.800
2012-08-11T17:49:25.510000Z  46.826  38.437  14.040   2.600   31  NaN  NaN  NaN  23.000   45   0.230   0.700   0.900
2012-08-11T17:58:33.310000Z  46.797  38.379   7.600   4.100   29  NaN  NaN  NaN  17.900   80   0.260   0.500   0.900
2012-08-11T18:13:03.180000Z  46.648  38.385   2.730   3.000   26  NaN  NaN  NaN  13.400   59   0.180   0.400   0.700
2012-08-11T18:21:44.700000Z  46.710  38.440  18.980   2.600   31  NaN  NaN  NaN  30.200   55   0.200   0.400   0.600
2012-08-11T19:12:04.750000Z  46.797  38.432  18.770   2.900   30  NaN  NaN  NaN  24.900   52   0.280   0.600   0.800
2012-08-11T19:29:29.480000Z  46.794  38.439  26.320   2.600   27  NaN  NaN  NaN  23.100   67   0.120   0.300   0.400
2012-08-11T19:30:45.230000Z  46.923  38.432  21.500   2.700   30  NaN  NaN  NaN  16.400   57   0.220   0.500   0.700
2012-08-11T19:40:17.320000Z  46.804  38.434  20.220   2.600   28  NaN  NaN  NaN  14.200   74   0.190   0.500   0.400
2012-08-11T20:10:30.250000Z  46.766  38.431  14.000   3.400   25  NaN  NaN  NaN  11.800   76   0.280   0.700   0.700
2012-08-11T20:29:18.380000Z  46.851  38.385   0.470   2.600   28  NaN  NaN  NaN  18.300   47   0.190   0.400   0.700
2012-08-11T20:37:27.610000Z  46.798  38.462  19.630   2.300   27  NaN  NaN  NaN  26.700   44   0.100   0.300   0.400
2012-08-11T20:45:46.650000Z  46.684  38.411  11.710   2.900   29  NaN  NaN  NaN  10.400   50   0.430   1.000   1.100
2012-08-11T21:13:21.450000Z  46.670  38.441  10.000   2.400   30  NaN  NaN  NaN   7.000   41   0.170   0.400   0.600
2012-08-11T21:18:35.130000Z  46.719  38.440  18.400   2.600   28  NaN  NaN  NaN  31.300   52   0.250   0.600   0.800
2012-08-11T21:21:14.120000Z  46.799  38.451  17.250   2.700   28  NaN  NaN  NaN  12.900   53   0.240   0.600   0.600
2012-08-11T21:33:50.850000Z  46.853  38.452  18.320   3.100   29  NaN  NaN  NaN  17.200   97   0.280   0.700   0.600
2012-08-11T22:04:32.420000Z  46.705  38.410  14.110   3.700   29  NaN  NaN  NaN  31.200   52   0.350   0.900   1.300
2012-08-11T22:12:46.960000Z  46.748  38.411  16.250   3.300   30  NaN  NaN  NaN  27.700   44   0.310   0.700   0.700
2012-08-11T23:40:52.890000Z  46.800  38.477  14.550   2.200   26  NaN  NaN  NaN  11.900   61   0.110   0.300   0.300
2012-08-11T23:58:13.660000Z  46.710  38.457  11.180   3.400   20  NaN  NaN  NaN  32.900   71   0.230   0.700   1.200
