                        ORT     Lon     Lat     Dep     Mag  Nus  NuP  NuS  ADS     MDS  GAP     RMS     ERH     ERZ
2012-08-12T05:13:20.430000Z  46.858  38.466  13.920   2.300    8  NaN  NaN  NaN  23.000  210   0.260   3.000   6.200
2012-08-12T05:17:55.080000Z  46.842  38.320  18.270   2.200    7  NaN  NaN  NaN  17.500  171   0.360   8.000   6.100
2012-08-12T05:37:55.550000Z  46.791  38.427  15.530   2.200    8  NaN  NaN  NaN  25.000  190   0.260   2.700   5.500
2012-08-12T06:03:57.560000Z  46.798  38.468  14.840   2.600    8  NaN  NaN  NaN  27.000  202   0.250   2.900   6.700
2012-08-12T06:17:49.590000Z  46.852  38.447  16.780   2.600    9  NaN  NaN  NaN  21.900  204   0.270   3.100   2.700
2012-08-12T06:29:57.890000Z  46.712  38.396  18.320   1.700    8  NaN  NaN  NaN  30.100  175   0.410   5.800   5.700
2012-08-12T06:40:44.530000Z  46.647  38.393   0.770   4.100   20  NaN  NaN  NaN  35.600   52   0.440   1.500   5.200
2012-08-12T07:22:55.550000Z  46.772  38.449  17.740   3.000   11  NaN  NaN  NaN  27.700  194   0.330   2.400   2.600
2012-08-12T07:26:53.250000Z  46.706  38.459  14.720   2.300   10  NaN  NaN  NaN  33.300  190   0.290   2.100   6.700
2012-08-12T07:29:29.220000Z  46.836  38.411  15.490   2.300    9  NaN  NaN  NaN  20.700  191   0.260   2.700   2.400
2012-08-12T07:33:02.360000Z  46.708  38.457  18.040   2.400   10  NaN  NaN  NaN  33.100  190   0.530   3.700   4.000
2012-08-12T07:36:35.750000Z  46.763  38.446  11.220   2.700   10  NaN  NaN  NaN  28.200  193   0.110   0.800   3.200
2012-08-12T08:01:20.270000Z  46.798  38.418  17.770   2.900   10  NaN  NaN  NaN  24.000  189   0.250   1.900   1.800
2012-08-12T08:03:43.950000Z  46.745  38.431  14.900   2.100    9  NaN  NaN  NaN  28.800  187   0.240   2.100   5.000
2012-08-12T10:15:33.670000Z  46.728  38.442  11.630   3.300   11  NaN  NaN  NaN  30.700  128   0.230   1.200   1.600
2012-08-12T10:29:27.450000Z  46.661  38.407  18.930   2.000    6  NaN  NaN  NaN  34.800  175   0.290   4.000   3.800
2012-08-12T11:21:16.520000Z  46.695  38.421  14.350   2.200    7  NaN  NaN  NaN  32.400  180   0.240   3.200   9.600
2012-08-12T11:51:31.600000Z  46.782  38.402  11.850   3.300   11  NaN  NaN  NaN  24.600  135   0.240   1.200   2.300
2012-08-12T14:19:09.040000Z  46.782  38.432  13.180   3.100   12  NaN  NaN  NaN  26.000  127   0.150   0.800   1.000
2012-08-12T15:15:09.900000Z  46.861  38.444  14.100   2.100    7  NaN  NaN  NaN  21.100  205   0.330   4.300  10.900
2012-08-12T15:59:25.290000Z  46.810  38.453  15.010   2.500   12  NaN  NaN  NaN  13.600  192   0.220   1.600   1.600
2012-08-12T17:18:31.100000Z  46.738  38.431  16.000   2.100   10  NaN  NaN  NaN  10.200  152   0.110   1.100   0.900
2012-08-12T18:44:22.310000Z  46.831  38.410  16.190   2.100   11  NaN  NaN  NaN  17.600  173   0.160   1.300   0.900
2012-08-12T18:46:39.990000Z  46.837  38.421  16.520   2.000   10  NaN  NaN  NaN  17.400  181   0.290   2.400   1.700
