                        ORT     Lon     Lat     Dep     Mag  Nus  NuP  NuS     ADS     MDS  GAP     RMS     ERH     ERZ
2001-02-03T00:58:19.400000Z  52.618  33.605  21.500   1.500   10   10    9 122.970  64.500  254   0.410   8.400   6.900
2001-02-03T00:59:29.500000Z  52.408  33.945   9.800   3.300   12   12   10 102.970  41.300  123   0.362   2.700   2.300
2001-02-03T01:00:39.800000Z  52.802  33.840  27.000   2.200   11   11    9 112.810  34.700  156   0.336   3.000   3.600
2001-02-03T01:01:49.100000Z  52.536  33.711  10.800   2.600   11   11   10 122.160  55.500  156   0.373   3.000   3.500
2001-02-03T01:02:59.600000Z  52.310  33.870   6.900   2.000   13   13   10 114.560  31.500  130   0.380   3.200   2.800
2001-02-03T01:04:09.800000Z  52.651  33.826  20.900   2.300   11   11   11  98.750  40.800  141   0.356   2.700   2.900
2001-02-03T01:05:19.100000Z  52.603  33.964  12.900   0.900   11   11    9  99.550  41.200  124   0.303   2.300   2.600
2001-02-03T01:06:29.800000Z  52.817  33.804  28.100   3.000   13   13   11 112.800  59.300  166   0.341   3.100   3.000
2001-02-03T01:07:39.600000Z  52.698  33.540  20.700   1.500   13   13    9 120.550  69.200  178   0.447   4.600   5.600
2001-02-03T01:08:49.100000Z  52.466  34.110   9.200   1.200   11   11    9 100.410  52.800  107   0.324   2.400   3.000
2001-02-03T01:09:59.100000Z  52.564  33.557  12.700   4.300   11   11   10 115.450  65.400  178   0.397   4.000   3.800
2001-02-03T01:11:09.400000Z  52.704  33.511  20.800   2.800   13   13   11 130.880  72.200  205   0.461   5.100   5.600
2001-02-03T01:12:19.400000Z  52.308  33.817   7.800   1.600   12   12    9 106.920  32.000  190   0.312   3.400   2.300
2001-02-03T01:13:29.100000Z  52.604  33.809  12.600   2.700   10   10    9 106.280  59.300  143   0.312   2.900   3.300
2001-02-03T01:14:39.600000Z  52.789  34.174  21.300   2.500   10   10    9  95.990   7.530  114   0.324   2.700   1.600
2001-02-03T01:15:49.700000Z  52.705  33.935  20.500   2.900   12   12   10  97.830  27.800  128   0.307   2.400   2.200
2001-02-03T01:16:59.600000Z  52.525  33.591  16.500   2.200   10   10    9 113.040  60.400  173   0.357   3.800   4.700
2001-02-03T01:18:09.000000Z  52.559  33.796  11.900   1.000   13   13   10 114.050  55.200  144   0.386   3.300   3.700
2001-02-03T01:19:19.800000Z  52.480  33.706  16.000   2.200   13   13   11 119.500  50.900  187   0.444   4.200   3.900
2001-02-03T01:20:29.500000Z  52.493  33.750  11.900   3.400   12   12   12 110.750  50.400  150   0.461   3.400   3.700
2001-02-03T01:21:39.800000Z  52.256  33.808   6.800   1.500   12   12   11 104.210  27.600  153   0.406   3.600   3.100
2001-02-03T01:22:50.000000Z  52.743  33.734  25.700   4.300   13   13   10 111.330  47.300  152   0.337   2.900   3.700
2001-02-03T01:23:59.700000Z  52.930  33.565  29.200   1.200   10   10   10 122.880  79.000  172   0.463   4.400   5.100
2001-02-03T01:25:09.900000Z  52.649  33.772  20.000   2.400   12   12   11 105.990  46.200  147   0.435   3.200   3.500
2001-02-03T01:26:19.500000Z  52.414  33.972   9.900   1.300   12   12   12 101.140  42.600  120   0.342   2.400   2.200
2001-02-03T01:27:29.700000Z  52.623  33.802  18.600   2.600   10   10    9 114.940  58.700  144   0.291   2.400   2.600
2001-02-03T01:28:39.700000Z  52.616  33.878  18.800   2.300   11   11    9 101.220  37.800  134   0.317   2.800   2.300
2001-02-03T01:29:49.600000Z  52.799  33.966  24.300   1.000   13   13   12 106.070  21.100  124   0.286   2.000   2.200
2001-02-03T01:30:59.700000Z  52.516  33.566  18.500   2.000   11   11   11 134.670  61.200  207   0.403   5.600   4.600
2001-02-03T01:32:09.600000Z  52.412  33.725  10.000   2.500   13   13   10 112.820  44.200  153   0.478   3.800   3.100
2001-02-03T01:33:19.800000Z  52.572  33.931  16.600   1.100   13   13    9  87.910  36.200  128   0.321   2.400   3.400
2001-02-03T01:34:29.500000Z  52.529  33.725  12.900   3.100   13   13   10 113.230  54.400  173   0.500   4.300   4.500
2001-02-03T01:35:39.600000Z  52.207  33.585   6.400   1.800   13   13   11 131.980  38.900  177   0.478   5.300   3.800
2001-02-03T01:36:49.400000Z  52.426  34.003   9.900   4.000   12   12   12 111.290  43.600  159   0.354   2.800   1.800
2001-02-03T01:37:59.700000Z  52.666  33.842  19.600   1.800   12   12   10  97.570  38.600  159   0.375   3.100   2.700
2001-02-03T01:39:09.900000Z  52.502  33.671  18.100   1.300   12   12    9 112.720  54.300  181   0.422   4.100   3.200
2001-02-03T01:40:20.000000Z  52.510  33.909  16.100   1.000   10   10    9 112.420  42.200  129   0.417   3.600   4.100
2001-02-03T01:41:29.700000Z  52.776  33.728  23.900   1.500   12   12   10 103.000  47.300  152   0.365   2.900   4.900
2001-02-03T01:42:39.500000Z  52.403  33.904   9.200   1.400   10   10    9 110.450  40.300  128   0.341   3.000   2.400
2001-02-03T01:43:49.500000Z  52.339  33.791   7.900   4.400   13   13   11 106.880  35.400  142   0.418   3.200   2.500
2001-02-03T01:44:59.800000Z  52.620  33.905  18.900   0.900   13   13   10  94.660  35.200  131   0.315   2.400   2.400
2001-02-03T01:46:09.600000Z  52.737  33.795  20.000   2.800   12   12   11  93.400  40.900  164   0.302   2.300   2.600
2001-02-03T01:47:19.600000Z  52.439  33.860  11.000   1.000   12   12   11 105.580  43.500  134   0.452   3.300   3.500
2001-02-03T01:48:29.900000Z  52.494  33.661  17.900   0.700   11   11    9 116.220  54.000  163   0.408   3.800   3.100
2001-02-03T01:49:39.900000Z  52.771  33.334  28.400   2.900   13   13   11 145.580  90.700  205   0.630   7.000   7.200
2001-02-03T01:50:49.300000Z  52.472  33.664  11.000   2.200   12   12   10 105.250  52.100  163   0.446   3.400   3.800
2001-02-03T01:51:59.100000Z  52.394  33.718   7.700   1.000   10   10    9 115.000  42.900  190   0.286   3.800   2.600
2001-02-03T01:53:09.400000Z  52.753  33.262  26.500   2.600   12   12   12 149.440  98.800  255   0.533   6.800   6.100
2001-02-03T01:54:19.500000Z  52.419  33.892  10.600   1.200   12   12   11 105.900  41.700  172   0.413   3.600   3.300
2001-02-03T01:55:29.800000Z  52.687  33.751  20.500   1.300   11   11   10 101.390  47.000  150   0.340   2.500   2.900
2001-02-03T01:56:39.400000Z  52.846  33.945  23.700   1.500   10   10    9 113.850  86.600  126   0.280   2.300   4.900
2001-02-03T01:57:49.700000Z  52.607  34.078  16.400   0.800   13   13   12  86.270  25.100  112   0.237   1.500   1.600
2001-02-03T01:58:59.600000Z  52.622  33.738  16.700   2.500   10   10   10 100.760  62.400  152   0.312   2.300   3.400
2001-02-03T02:00:09.500000Z  52.865  34.079  25.400   0.900   13   13   10  99.940   7.640  112   0.281   2.300   1.600
2001-02-03T02:01:19.900000Z  52.430  33.654  15.800   1.000   11   11   10 122.430  49.100  199   0.477   5.200   4.600
2001-02-03T02:02:29.200000Z  52.254  34.117   4.600   1.900   10   10   10 100.900  35.400  120   0.314   2.200   2.400
2001-02-03T02:03:39.700000Z  52.593  33.718  19.000   0.900   12   12   11 119.560  53.900  201   0.358   3.500   2.800
2001-02-03T02:04:49.700000Z  52.644  33.850  17.900   2.100   12   12    9  97.470  38.900  138   0.261   2.100   2.100
2001-02-03T02:05:59.700000Z  52.547  33.677  16.800   2.400   13   13   12 105.220  57.800  160   0.373   2.800   3.300
2001-02-03T02:07:10.100000Z  52.480  33.708  18.000   1.700   12   12   10 108.510  50.800  156   0.460   4.000   3.400
2001-02-03T02:08:19.300000Z  52.214  33.825   2.900   3.400   10   10   10  97.550  23.300  132   0.340   2.400   2.200
2001-02-03T02:09:29.600000Z  52.473  33.761  11.500   1.500   10   10    9  92.950  48.300  185   0.428   3.900   4.000
2001-02-03T02:10:39.600000Z  52.953  33.866  28.600   1.600   10   10   10 102.500  32.300  159   0.272   2.700   2.400
2001-02-03T02:11:49.800000Z  52.657  33.603  21.100   3.100   11   11    9 130.240  63.400  195   0.433   5.100   5.800
2001-02-03T02:12:59.700000Z  52.715  33.872  21.100   2.600   12   12   12 103.170  33.600  135   0.363   2.500   2.600
2001-02-03T02:14:09.500000Z  52.751  34.040  21.800   1.800   12   12    9  95.800  16.000  116   0.228   1.900   1.200
2001-02-03T02:15:19.600000Z  52.459  33.828  10.500   1.200   11   11    9 102.830  45.600  139   0.455   3.600   3.700
2001-02-03T02:16:29.800000Z  52.836  33.670  25.800   2.100   12   12    9 111.050  53.100  159   0.390   3.300   5.700
2001-02-03T02:17:39.900000Z  52.478  34.027  14.100   1.800   10   10   10  99.120  38.200  131   0.342   2.500   2.800
2001-02-03T02:18:49.300000Z  52.731  33.568  21.000   2.900   12   12   11 113.930  65.500  198   0.409   4.000   5.300
2001-02-03T02:19:59.800000Z  52.620  33.915  18.600   2.200   13   13    9 110.880  46.200  130   0.347   2.800   3.100
2001-02-03T02:21:09.500000Z  52.356  33.923   7.900   1.100   12   12   10 112.360  36.200  140   0.362   3.300   2.700
2001-02-03T02:22:19.400000Z  52.326  33.860   6.700   1.500   13   13   11 117.870  33.100  132   0.378   3.000   2.400
2001-02-03T02:23:29.500000Z  52.995  33.625  30.300   5.000   12   12   10 121.820  73.200  162   0.393   4.100   5.000
2001-02-03T02:24:39.700000Z  52.552  33.897  16.600   1.800   12   12    9  99.130  40.200  131   0.303   2.300   2.800
2001-02-03T02:25:49.500000Z  52.517  34.116  13.400   1.400   11   11   10  88.810  28.300  123   0.254   1.900   1.800
2001-02-03T02:26:59.500000Z  52.402  33.929   9.500   2.300   12   12   12  98.180  40.500  141   0.364   2.500   2.200
2001-02-03T02:28:09.800000Z  52.547  33.643  16.900   2.000   11   11    9 108.300  59.400  165   0.393   3.200   4.100
2001-02-03T02:29:19.500000Z  52.390  33.671  10.000   2.100   12   12   12 108.470  45.000  161   0.435   3.300   2.600
2001-02-03T02:30:29.800000Z  52.596  33.975  16.300   0.800   13   13   12  93.720  31.300  162   0.358   2.800   2.700
2001-02-03T02:31:39.800000Z  52.766  33.780  23.500   1.400   11   11   10  98.200  41.800  165   0.304   2.500   3.500
2001-02-03T02:32:50.300000Z  52.495  33.771  16.800   1.400   13   13   11 108.800  50.000  147   0.438   3.300   3.600
2001-02-03T02:33:59.900000Z  52.766  33.740  24.600   2.300   11   11   11 100.870  46.100  171   0.333   2.900   3.700
2001-02-03T02:35:09.300000Z  52.428  33.624  10.800   1.000   11   11    9 107.080  50.800  187   0.378   4.000   3.700
2001-02-03T02:36:19.500000Z  52.996  33.959  32.100   2.700   13   13   11 110.470  49.800  122   0.245   1.900   2.000
2001-02-03T02:37:29.800000Z  52.621  33.727  20.200   2.300   13   13   12 108.820  51.900  153   0.356   2.800   2.700
2001-02-03T02:38:39.700000Z  52.715  33.853  21.000   2.600   13   13   10 101.300  35.600  137   0.313   2.300   2.400
