                        ORT     Lon     Lat     Dep     Mag  Nus  NuP  NuS     ADS     MDS  GAP     RMS     ERH     ERZ
2001-02-02T23:59:59.700000Z  52.604  33.842  18.900   4.100   11   11    9 108.110  41.600  161   0.315   2.700   2.100
2001-02-03T00:01:09.100000Z  52.689  33.485  16.900   2.200   12   12    9 118.190  79.400  186   0.253   3.000   3.600
2001-02-03T00:02:19.200000Z  52.863  33.869  22.900   4.300    7    7    7 118.870  71.000  212   0.335   4.500   6.500
2001-02-03T00:03:29.200000Z  52.539  34.014  11.900   1.100    9    9    6 100.290  54.900  118   0.364   3.600   3.900
2001-02-03T00:04:39.300000Z  52.538  33.657  13.600   1.700    9    9    8 123.120  70.300  163   0.341   3.300   4.500
2001-02-03T00:05:49.800000Z  52.678  33.899  20.200   2.300   10   10    8 101.170  32.600  152   0.331   3.300   2.600
2001-02-03T00:07:00.000000Z  52.542  33.821  19.100   2.700    9    9    7 122.230  53.400  185   0.357   4.900   4.700
2001-02-03T00:08:09.500000Z  52.694  33.514  21.600   2.000   11   11    7 113.820  72.000  205   0.482   5.500   8.200
2001-02-03T00:09:19.400000Z  52.652  33.616  18.000   2.300   10   10    6 110.880  62.200  193   0.330   3.700   4.100
2001-02-03T00:10:29.700000Z  52.530  34.119  14.900   2.200   11   11    8  86.050  27.500  143   0.279   2.200   2.200
2001-02-03T00:11:39.700000Z  52.924  33.950  28.100   3.700    8    8    7  96.280  22.600  176   0.192   2.500   1.800
2001-02-03T00:12:49.200000Z  52.543  33.421  11.800   1.600    8    8    6 141.190  73.600  197   0.553   8.500   7.200
2001-02-03T00:13:59.600000Z  52.566  33.748  17.500   0.300   10   10    9 114.490  52.300  171   0.348   3.400   2.700
2001-02-03T00:15:09.600000Z  52.630  33.776  21.100   2.500    9    9    6 120.480  46.700  147   0.293   3.300   4.000
2001-02-03T00:16:18.800000Z  52.480  33.556  12.600   5.000   10   10    6 116.090  59.000  229   0.210   3.000   2.400
2001-02-03T00:17:29.400000Z  52.814  33.615  20.300   0.800    7    7    7 122.400  83.400  214   0.508  11.400  12.100
2001-02-03T00:18:39.200000Z  52.772  33.687  17.300   3.700    8    8    8  96.010  77.200  158   0.235   2.400   4.200
2001-02-03T00:19:49.500000Z  52.487  33.720  12.800   3.600    8    8    8 101.790  58.900  173   0.474   4.000   4.700
2001-02-03T00:21:00.000000Z  52.780  33.801  24.900   1.100    9    9    9 103.530  39.300  190   0.321   3.400   3.600
2001-02-03T00:22:09.700000Z  52.562  33.783  16.300   0.500   12   12    8 110.150  49.200  146   0.343   3.100   3.500
2001-02-03T00:23:19.500000Z  52.861  34.023  24.700   3.300   10   10    8  98.420  13.900  117   0.259   2.300   1.800
2001-02-03T00:24:29.000000Z  52.535  33.288  11.300   3.200    8    8    6 130.710  78.400  215   0.391   5.400   4.600
2001-02-03T00:25:39.600000Z  52.936  34.059  28.600   1.000   12   12    6 101.090  52.300  113   0.182   1.900   2.400
2001-02-03T00:26:49.900000Z  52.547  33.758  17.700   0.800   10   10    8 115.330  52.300  149   0.449   4.000   3.800
2001-02-03T00:27:59.500000Z  52.240  33.818   4.100   1.400    9    9    9 111.390  48.300  135   0.463   3.700   3.800
2001-02-03T00:29:09.700000Z  52.861  34.133  26.600   1.500   11   11    8  99.100   1.690  107   0.329   2.600   2.900
2001-02-03T00:30:20.300000Z  52.713  33.712  28.900   0.700   12   12    8 110.940  50.300  155   0.338   3.300   3.700
2001-02-03T00:31:29.800000Z  52.521  33.696  18.700   1.700   10   10    6 107.460  54.800  206   0.310   3.500   2.600
2001-02-03T00:32:39.000000Z  52.569  33.468  14.700   1.100    8    8    7 103.830  71.500  210   0.152   2.000   2.400
2001-02-03T00:33:49.200000Z  52.223  33.618   8.400   2.300   12   12    9 133.260  36.900  222   0.402   6.500   2.900
2001-02-03T00:34:59.100000Z  52.770  33.396  14.600   1.800   12   12    7 139.520  91.200  220   0.498   8.700   7.400
2001-02-03T00:36:09.700000Z  52.740  33.992  22.300   2.400    9    9    9  86.800  20.800  141   0.253   2.200   2.200
2001-02-03T00:37:19.200000Z  52.405  34.112   9.200   1.300   10   10    7  98.240  35.400  191   0.314   3.000   1.800
2001-02-03T00:38:29.600000Z  52.959  33.801  30.600   1.500   11   11    9 100.000  63.500  140   0.283   2.700   3.200
2001-02-03T00:39:39.700000Z  52.467  33.462  16.100   1.200    8    8    8 129.420  65.600  227   0.533   7.800   7.900
2001-02-03T00:40:49.700000Z  52.618  33.846  18.600   0.600    8    8    6 102.340  53.900  160   0.344   3.600   3.100
2001-02-03T00:41:59.600000Z  52.631  33.775  18.400   0.700   12   12    8 118.520  61.600  168   0.352   3.300   4.700
2001-02-03T00:43:08.900000Z  52.482  33.657  10.600   2.300   10   10    6 118.770  53.300  214   0.343   6.200   4.000
2001-02-03T00:44:19.900000Z  52.683  33.919  21.700   2.700    8    8    7 115.370  30.400  150   0.282   3.400   2.100
2001-02-03T00:45:29.900000Z  52.834  33.641  30.700   2.000    8    8    7 137.900  56.300  260   0.405   6.900   4.300
2001-02-03T00:46:39.100000Z  52.462  33.709   9.300   2.200   10   10    9 116.130  49.200  156   0.358   3.200   3.200
2001-02-03T00:47:49.400000Z  52.443  33.995  10.200   1.300    7    7    7  90.600  43.300  118   0.237   2.200   1.700
2001-02-03T00:49:00.200000Z  52.591  33.800  20.800   1.600   10   10    6 106.480  46.200  164   0.300   3.400   3.200
2001-02-03T00:50:09.700000Z  52.860  33.443  29.000   1.900   11   11    6 154.940  78.200  215   0.574   9.200   9.100
2001-02-03T00:51:19.900000Z  52.578  33.636  18.300   0.900   11   11    9 108.580  62.300  166   0.394   3.400   5.100
2001-02-03T00:52:29.700000Z  52.695  33.979  19.500   2.900   10   10    8  99.630  24.400  142   0.351   3.200   2.900
2001-02-03T00:53:39.700000Z  52.779  33.675  27.000   2.300   12   12    7 116.080  53.000  180   0.369   4.000   4.900
2001-02-03T00:54:49.200000Z  52.525  33.693  15.500   0.700    7    7    6 122.080  72.000  242   0.208   4.100   3.800
2001-02-03T00:55:59.500000Z  52.570  33.672  19.900   3.200    7    7    7 123.340  59.400  245   0.314   6.600   5.600
2001-02-03T00:57:09.800000Z  52.674  33.699  20.400   1.700    9    9    7 120.350  52.800  180   0.377   4.300   5.700
2001-02-03T00:58:19.300000Z  52.580  33.640  17.400   1.500    7    7    6 119.090  62.200  224   0.300   4.300   3.500
2001-02-03T00:59:29.600000Z  52.405  33.938  10.200   3.300    8    8    7  92.110  41.000  146   0.309   2.700   2.300
2001-02-03T01:00:39.900000Z  52.799  33.840  28.500   2.200   12   12    6 111.200  34.700  156   0.290   3.000   3.000
2001-02-03T01:01:49.400000Z  52.537  33.716  11.800   2.600    8    8    7 118.850  55.500  203   0.391   5.300   4.800
2001-02-03T01:02:59.200000Z  52.325  33.868   4.900   2.000   12   12    8 110.140  33.000  131   0.337   3.100   2.700
2001-02-03T01:04:09.800000Z  52.647  33.826  21.500   2.300   12   12    8 105.010  41.000  162   0.290   2.700   2.300
2001-02-03T01:05:19.600000Z  52.596  33.972  16.600   0.900   12   12    6 114.610  40.400  123   0.329   3.100   3.400
2001-02-03T01:06:29.700000Z  52.810  33.806  25.500   3.000   12   12    8 112.760  59.000  166   0.315   3.300   4.400
2001-02-03T01:07:39.500000Z  52.699  33.527  21.100   1.500   10   10    6 121.870  70.500  226   0.367   5.700   6.500
2001-02-03T01:08:49.200000Z  52.472  34.106   9.400   1.200    8    8    6  88.290  53.100  107   0.203   1.800   2.500
2001-02-03T01:09:59.400000Z  52.554  33.555  15.300   4.300   12   12    7 117.820  71.800  178   0.375   4.000   5.100
2001-02-03T01:11:09.000000Z  52.710  33.513  17.600   2.800   10   10    8 123.570  79.500  205   0.222   3.000   3.500
2001-02-03T01:12:19.600000Z  52.306  33.834   7.800   1.600    9    9    6 118.010  31.500  170   0.357   4.200   3.400
2001-02-03T01:13:29.600000Z  52.596  33.790  17.400   2.700   11   11    6 107.750  58.800  165   0.302   3.100   2.800
2001-02-03T01:14:39.600000Z  52.789  34.170  21.000   2.500   11   11    8  92.980   7.380  115   0.302   2.600   1.600
2001-02-03T01:15:49.700000Z  52.698  33.944  20.700   2.900   12   12    9  97.590  27.400  147   0.295   2.300   2.000
2001-02-03T01:16:59.100000Z  52.535  33.601  12.200   2.200   11   11    6 103.050  60.600  172   0.234   2.600   2.700
2001-02-03T01:18:08.900000Z  52.553  33.794  11.500   1.000   10   10    7 119.470  74.300  144   0.323   3.300   3.900
2001-02-03T01:19:19.200000Z  52.504  33.712  11.000   2.100    9    9    9  93.280  52.600  156   0.303   2.300   3.100
2001-02-03T01:20:29.100000Z  52.499  33.761  10.100   3.400   10   10    7 118.620  65.800  168   0.403   3.600   4.200
2001-02-03T01:21:39.200000Z  52.270  33.814   4.700   1.400    9    9    6 108.850  28.600  152   0.307   3.500   3.000
2001-02-03T01:22:49.600000Z  52.750  33.735  20.800   4.200   10   10    7 105.950  47.000  152   0.330   3.200   3.400
2001-02-03T01:23:59.300000Z  52.911  33.585  25.600   1.200    7    7    7 133.160  81.200  169   0.422   5.200   9.700
2001-02-03T01:25:09.600000Z  52.660  33.782  18.600   2.400    9    9    8 112.340  60.600  167   0.333   3.200   5.100
2001-02-03T01:26:19.300000Z  52.425  33.963   9.300   1.300   10   10    7  84.790  43.300  121   0.179   1.600   1.500
2001-02-03T01:27:28.800000Z  52.628  33.806  12.800   2.600    7    7    6 113.050  81.300  143   0.189   1.900   2.300
2001-02-03T01:28:39.300000Z  52.619  33.866  14.900   2.300    8    8    6  83.610  38.700  136   0.224   2.100   3.500
2001-02-03T01:29:49.600000Z  52.802  33.966  23.800   1.000   11   11    6 103.810  21.000  124   0.266   2.900   2.500
2001-02-03T01:30:59.600000Z  52.537  33.582  16.100   2.000   12   12    8 124.830  61.800  174   0.397   4.000   4.200
2001-02-03T01:32:09.300000Z  52.415  33.710   9.200   2.500   12   12    8 103.090  45.200  191   0.506   4.500   3.400
2001-02-03T01:33:19.900000Z  52.571  33.931  18.500   1.100   11   11    8 100.390  36.200  146   0.383   3.200   2.700
2001-02-03T01:34:29.300000Z  52.526  33.720  11.900   3.100   10   10    7 109.040  54.300  183   0.391   4.000   4.100
2001-02-03T01:35:39.800000Z  52.203  33.595   7.200   1.800   10   10    8 122.770  37.800  191   0.472   5.400   4.100
2001-02-03T01:36:49.500000Z  52.427  34.007   9.900   4.000    9    9    9 101.900  43.300  134   0.335   2.500   1.900
2001-02-03T01:37:59.700000Z  52.671  33.850  19.500   1.800    9    9    7  99.510  53.000  158   0.328   2.900   3.400
2001-02-03T01:39:09.600000Z  52.531  33.661  18.200   1.300    9    9    6 110.440  57.200  228   0.379   5.200   4.100
2001-02-03T01:40:20.100000Z  52.508  33.919  16.900   0.900   11   11    6 102.610  41.600  146   0.379   3.900   4.100
2001-02-03T01:41:29.300000Z  52.774  33.753  19.700   1.400   12   12    9 116.330  75.700  149   0.357   3.100   5.400
2001-02-03T01:42:39.800000Z  52.393  33.902  10.600   1.400    7    7    6 101.850  39.300  153   0.344   4.100   3.300
