                        ORT     Lon     Lat     Dep     Mag  Nus  NuP  NuS  ADS     MDS  GAP     RMS     ERH     ERZ
2001-02-02T23:59:59.630000Z  52.596  33.846  21.340   4.100   20  NaN  NaN  NaN  41.700  214   0.260   0.900   0.800
2001-02-03T00:01:09.940000Z  52.679  33.493  23.770   2.200   19  NaN  NaN  NaN  78.200  184   0.170   1.100   1.600
2001-02-03T00:02:19.360000Z  52.886  33.864  27.560   4.300   20  NaN  NaN  NaN  70.000  134   0.240   0.700   1.200
2001-02-03T00:03:30.060000Z  52.529  34.005  19.740   1.000   21  NaN  NaN  NaN  34.800  135   0.190   0.600   0.600
2001-02-03T00:04:40.030000Z  52.539  33.655  20.030   1.700   22  NaN  NaN  NaN  58.100  163   0.140   0.400   0.700
2001-02-03T00:05:49.920000Z  52.678  33.903  23.220   2.300   23  NaN  NaN  NaN  32.200  131   0.180   0.500   0.800
2001-02-03T00:06:59.960000Z  52.544  33.835  19.430   2.700   21  NaN  NaN  NaN  45.700  163   0.130   0.400   0.400
2001-02-03T00:08:09.960000Z  52.701  33.521  27.670   2.000   21  NaN  NaN  NaN  71.200  204   0.200   0.900   1.000
2001-02-03T00:09:20.110000Z  52.649  33.617  26.560   2.300   21  NaN  NaN  NaN  62.200  168   0.120   0.400   1.000
2001-02-03T00:10:29.820000Z  52.528  34.117  19.250   2.200   21  NaN  NaN  NaN  27.700  107   0.230   0.600   0.800
2001-02-03T00:11:39.300000Z  52.928  33.939  28.850   3.700   21  NaN  NaN  NaN  23.900  125   0.250   0.800   1.000
2001-02-03T00:12:51.030000Z  52.511  33.409  28.940   1.600   20  NaN  NaN  NaN  71.200  199   0.350   1.500   1.500
2001-02-03T00:13:59.990000Z  52.583  33.766  20.640   0.300   23  NaN  NaN  NaN  49.800  168   0.170   0.500   0.800
2001-02-03T00:15:10.100000Z  52.642  33.786  27.520   2.500   21  NaN  NaN  NaN  45.100  207   0.250   1.100   1.100
2001-02-03T00:16:20.130000Z  52.468  33.591  20.120   5.000   21  NaN  NaN  NaN  55.900  173   0.180   0.700   1.100
2001-02-03T00:17:29.760000Z  52.818  33.604  27.610   0.800   19  NaN  NaN  NaN  84.200  193   0.160   0.900   0.800
2001-02-03T00:18:39.890000Z  52.772  33.672  27.900   3.700   21  NaN  NaN  NaN  73.100  159   0.090   0.300   0.500
2001-02-03T00:19:50.150000Z  52.484  33.731  18.960   3.600   22  NaN  NaN  NaN  50.200  171   0.140   0.500   0.500
