                        ORT     Lon     Lat     Dep     Mag  Nus  NuP  NuS  ADS  MDS  GAP     RMS     ERH     ERZ
2012-08-12T22:05:42.960000Z  46.806  38.411  17.236   2.200   66   66   43    0    0   44   0.284   1.950   1.656
2012-08-12T22:45:48.960000Z  46.712  38.443  16.626   1.900   59   59   25    0    0   41   0.325   3.507   2.901
2012-08-12T22:57:08.040000Z  46.888  38.448  18.204   2.800   51   51   31    0    0   50   0.302   2.110   1.555
2012-08-12T23:02:03.720000Z  46.838  38.385  22.659   2.700   53   53   26    0    0   47   0.208   1.972   1.256
2012-08-12T23:16:12.880000Z  46.678  38.406  13.682   1.800   57   57   31    0    0   43   0.203   2.001   2.520
2012-08-12T23:58:41.560000Z  46.885  38.455  15.598   1.900   43   43   19    0    0   50   0.308   2.152   1.664
2012-08-13T00:18:02.410000Z  46.886  38.446   6.476   3.200   68   68   19    0    0   50   0.166   3.163   4.497
2012-08-13T00:22:08.350000Z  46.690  38.424  20.175   3.200   69   69   11    0    0   42   0.125   2.843   2.872
2012-08-13T01:02:22.990000Z  46.767  38.369  16.418   1.500   73   73   35    0    0   48   0.307   2.580   1.646
2012-08-13T01:38:46.840000Z  46.842  38.442  16.266   1.500   76   76   37    0    0   43   0.284   2.157   1.759
2012-08-13T01:56:09.830000Z  46.691  38.455  17.715   4.700   84   84   24    0    0   40   0.261   1.868   1.391
2012-08-13T04:15:52.380000Z  46.684  38.427  19.172   3.700   62   62    9    0    0   41   0.156   2.298   1.885
2012-08-13T06:58:22.050000Z  46.683  38.446  17.641   3.200   75   75   11    0    0   40   0.224   2.208   1.864
2012-08-13T07:28:30.340000Z  46.798  38.406  18.507   3.200   42   42    9    0    0   45   0.228   1.883   2.121
2012-08-13T08:16:49.650000Z  46.897  38.448   6.488   4.000   49   49    7    0    0   50   0.250   3.019   4.346
2012-08-13T10:45:44.150000Z  46.621  38.460  19.180   4.200   34   34    6    0    0   37   0.109   2.895   3.437
2012-08-13T12:45:57.920000Z  46.729  38.441  18.588   3.900   90   90   23    0    0   41   0.221   1.584   1.540
2012-08-13T12:53:47.130000Z  46.721  38.426  16.118   3.200   54   54    3    0    0   42   0.232   2.452   2.746
2012-08-13T15:32:15.860000Z  46.781  38.436  12.724   2.200   57   57   14    0    0   42   0.230   2.874   3.846
2012-08-13T16:14:40.840000Z  46.653  38.473  17.215   2.600   45   45    7    0    0   37   0.165   3.169   2.999
2012-08-13T18:40:05.440000Z  46.669  38.424  21.471   3.400   63   63   11    0    0   41   0.159   2.798   2.955
2012-08-13T19:43:22.200000Z  46.664  38.425  19.704   3.300   83   83   15    0    0   41   0.199   2.232   2.281
2012-08-13T20:12:42.640000Z  46.898  38.424  12.912   2.800   68   68    7    0    0   48   0.177   3.352   3.424
2012-08-13T21:10:31.480000Z  46.759  38.464  15.506   1.600   71   71   10    0    0   40   0.297   2.642   2.394
2012-08-13T21:25:25.480000Z  46.786  38.423  18.674   1.800   75   75   12    0    0   43   0.248   2.500   1.725
2012-08-13T21:33:29.800000Z  46.679  38.442  14.704   1.700   86   86   13    0    0   40   0.271   2.239   2.687
2012-08-13T22:37:04.400000Z  46.687  38.419  20.792   3.300   50   50    6    0    0   42   0.239   2.301   2.360
2012-08-14T01:49:19.900000Z  46.686  38.433  16.595   3.000   66   66   17    0    0   41   0.292   2.114   2.315
2012-08-14T03:46:54.420000Z  46.813  38.435  18.127   2.100   98   98   55    0    0   43   0.344   2.071   1.524
2012-08-14T04:52:17.900000Z  46.659  38.433  18.785   2.100   58   58   15    0    0   40   0.209   2.811   2.660
2012-08-14T05:28:12.990000Z  46.812  38.442  19.402   3.400   89   89   35    0    0   42   0.215   2.182   1.703
2012-08-14T10:28:43.970000Z  46.722  38.434  17.343   3.600   61   61    6    0    0   42   0.215   3.066   2.741
2012-08-14T14:02:25.810000Z  46.809  38.474  19.772   5.200   91   91    0    0    0   44   0.188   3.045   3.014
2012-08-14T15:48:20.190000Z  46.666  38.425  18.440   3.800   50   50   10    0    0   41   0.213   2.074   1.730
2012-08-14T16:36:24.700000Z  46.707  38.427  18.655   3.300   41   41    7    0    0   42   0.229   2.139   1.810
2012-08-14T17:09:09.820000Z  46.718  38.421  19.093   3.100   62   62   16    0    0   43   0.250   1.778   1.691
2012-08-14T20:20:33.160000Z  46.669  38.414  15.903   3.000   74   74   22    0    0   42   0.213   1.959   2.504
2012-08-15T03:41:30.370000Z  46.804  38.433  19.382   3.400   82   82   27    0    0   43   0.281   2.034   1.707
2012-08-15T04:29:39.460000Z  46.820  38.434  12.107   3.100   36   36   10    0    0   43   0.223   3.802   4.646
2012-08-15T05:39:51.310000Z  46.661  38.421  17.762   2.300   70   70    3    0    0   41   0.283   1.844   1.629
2012-08-15T09:03:48.250000Z  46.680  38.411  16.641   2.600   45   45    7    0    0   43   0.232   2.535   2.450
2012-08-15T17:49:04.640000Z  46.683  38.424  20.081   5.000   66   66    6    0    0   42   0.138   2.142   2.551
2012-08-15T18:00:01.160000Z  46.655  38.422  19.575   3.300   74   74    9    0    0   41   0.299   2.447   1.906
2012-08-16T00:15:16.390000Z  46.665  38.422  19.821   3.300  110  110   18    0    0   41   0.169   2.039   2.135
2012-08-16T01:31:21.090000Z  46.734  38.417  19.790   1.900   49   49    6    0    0   43   0.186   1.947   1.691
2012-08-16T03:01:38.170000Z  46.765  38.505  29.496   2.200    7    7    0    0    0   38   0.199   7.849   9.770
2012-08-16T09:27:46.990000Z  46.706  38.426  17.197   3.100   65   65   22    0    0   42   0.226   1.928   1.814
2012-08-16T15:15:34.930000Z  46.740  38.456  19.697   3.800   83   83   25    0    0   40   0.218   1.710   1.637
2012-08-16T17:14:13.000000Z  46.753  38.454  22.681   4.600   79   79   19    0    0   41   0.207   2.122   2.388
2012-08-16T17:19:40.620000Z  46.710  38.434  18.792   2.900   54   54   13    0    0   41   0.213   2.018   1.871
2012-08-16T17:34:59.420000Z  46.724  38.433  15.907   2.600   62   62   28    0    0   42   0.312   2.115   2.232
2012-08-17T03:34:20.120000Z  46.707  38.449  19.389   2.900   79   79   16    0    0   40   0.205   2.393   1.931
2012-08-17T04:48:15.100000Z  46.701  38.417  16.390   3.800   66   66   18    0    0   43   0.198   2.609   2.839
2012-08-17T04:52:29.270000Z  46.771  38.436  19.883   3.000   47   47   11    0    0   42   0.207   2.260   2.111
2012-08-17T08:09:50.720000Z  46.893  38.439   5.126   3.500   61   61   12    0    0   50   0.146   3.129   4.587
2012-08-17T09:17:59.940000Z  46.652  38.401  20.130   3.800   86   86   15    0    0   43   0.222   2.940   2.956
2012-08-17T12:09:50.460000Z  46.653  38.416  18.123   3.100   52   52   14    0    0   41   0.189   2.263   1.808
2012-08-17T14:37:38.420000Z  46.664  38.446  18.092   2.200   59   59   10    0    0   39   0.287   2.195   2.116
2012-08-17T18:49:55.460000Z  46.985  38.390   2.698   2.600    7    7    1    0    0   53   0.189   5.693   4.899
2012-08-17T19:34:08.520000Z  46.622  38.465  18.843   3.100   34   34    9    0    0   37   0.139   3.040   2.801
2012-08-17T20:05:00.120000Z  46.660  38.420  17.686   1.800   49   49   14    0    0   41   0.149   3.023   3.204
2012-08-17T20:15:33.920000Z  46.695  38.440  19.262   3.400   55   55   13    0    0   41   0.175   2.536   2.319
2012-08-17T23:14:09.060000Z  46.700  38.427  17.885   3.000   94   94   21    0    0   42   0.234   1.669   1.667
2012-08-18T01:48:25.630000Z  46.680  38.401  18.796   3.000   12   12    4    0    0   43   0.130   2.684   2.057
2012-08-18T03:26:47.170000Z  46.815  38.430  18.820   2.700   59   59   17    0    0   43   0.186   2.450   1.546
